material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-bfqsm,ZnS,-0.9619858852951401,0.000712464325395,False,2.0263,0.0,36,4.138939648976525,703.9167460004576,-9.43430580138889,,False,P3m1,156,Trigonal,3m,NM,icsd-42191,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqmv,ZnS,-0.9615223076562511,0.001176041964285,False,2.0389,0.0,16,4.142794692184443,312.560765385015,-9.43384222375,8.698132423706726,False,P3m1,156,Trigonal,3m,NM,icsd-107134,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrbs,ZnS,-0.961798177477677,0.0009001721428570001,False,2.0369,0.0,28,4.135502731378398,547.9458089811175,-9.434118093571428,,False,P3m1,156,Trigonal,3m,NM,"icsd-42837,icsd-15741","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqed,ZnS,-0.9625231364062501,0.00017521321428500003,False,2.0195,0.0,32,4.139707839129861,625.5876647054982,-9.4348430525,,False,P3m1,156,Trigonal,3m,NM,icsd-43068,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqsv,ZnS,-0.9621339131919641,0.00056443642857,False,1.4296,0.0,28,4.139330346759543,547.4391265878817,-9.434453829285715,,False,P3m1,156,Trigonal,3m,NM,icsd-42836,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqmq,ZnS,-0.962087775724432,0.0006105738961030001,False,2.0254,0.0,44,4.136395195341013,860.871918989195,-9.434407691818182,,False,P3m1,156,Trigonal,3m,NM,icsd-42787,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqup,ZnS,-0.96210754340625,0.000590806214285,False,2.0276,0.0,40,4.139649203780353,781.9956571680393,-9.4344274595,,False,P3m1,156,Trigonal,3m,NM,icsd-107150,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrap,ZnS,-0.9622874519618051,0.00041089765873000004,False,2.0282,0.0,36,4.139907508367396,703.7521789342534,-9.434607368055556,,False,P3m1,156,Trigonal,3m,NM,icsd-42190,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqxk,ZnS,-0.9623396429062511,0.00035870671428500005,False,2.0238,0.0,40,4.140281995133783,781.8761387171566,-9.434659559,,False,P3m1,156,Trigonal,3m,NM,icsd-107149,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfpzu,ZnS,-0.9624169718750011,0.00028137774553500003,False,1.858099999999999,0.0,64,4.139642475017291,1251.1950852149266,-9.43473688796875,,False,P3m1,156,Trigonal,3m,NM,icsd-107192,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfroe,ZnS,-0.9617246374776781,0.0009737121428560001,False,1.213299999999999,0.0,28,4.138551334485021,547.5421727421269,-9.434044553571429,,False,P3m1,156,Trigonal,3m,NM,icsd-107140,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrhn,ZnS,-0.9625815027698871,0.00011684685064800001,False,2.0163,0.0,44,4.136662865877198,860.8162146556264,-9.434901418863637,,False,P3m1,156,Trigonal,3m,NM,icsd-42786,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrbv,ZnS,-0.9621301714062511,0.000568178214285,False,1.9563000000000001,0.0,16,4.144676775661342,312.41883261585133,-9.4344500875,9.248767966912439,False,P3m1,156,Trigonal,3m,NM,icsd-107133,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrdw,ZnS,-0.9625760230729171,0.000122326547618,False,2.015799999999999,0.0,36,4.139987357116019,703.738605527868,-9.434895939166667,,False,P3m1,156,Trigonal,3m,NM,icsd-42189,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqeg,ZnS,-0.9623346909062501,0.000363658714285,False,1.9917,0.0,40,4.140591107212218,781.817768462268,-9.434654607,,False,P3m1,156,Trigonal,3m,NM,icsd-42807,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqsp,ZnS,-0.9623498061562501,0.000348543464285,False,2.0223,0.0,40,4.140570387997359,781.8216806407379,-9.43466972225,,False,P3m1,156,Trigonal,3m,NM,icsd-42779,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrfh,ZnS,-0.75210467843006,0.210593671190475,False,0.0,1.789820999999999,24,3.920794326389074,495.3875307001958,-9.22442459452381,,True,P3m1,156,Trigonal,3m,FM,icsd-107137,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsac,ZnS,-0.9622953394618061,0.00040301015872900003,False,2.023,0.0,36,4.140165637770164,703.7083016729217,-9.434615255555556,,False,P3m1,156,Trigonal,3m,NM,icsd-42195,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrzl,ZnS,-0.9621058091562501,0.000592540464285,False,2.0302,0.0,40,4.139898632655899,781.9485419329196,-9.43442572525,,False,P3m1,156,Trigonal,3m,NM,icsd-37400,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsbe,ZnS,-0.96143963033482,0.001258719285713,False,1.689499999999999,0.0,28,4.132678023438001,548.3203329263071,-9.433759546428572,,False,P3m1,156,Trigonal,3m,NM,icsd-107139,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrql,ZnS,-0.9619322998437501,0.000766049776785,False,2.0399,0.0,32,4.138664387036938,625.7453896855881,-9.4342522159375,,False,P3m1,156,Trigonal,3m,NM,icsd-43070,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfryr,ZnS,-0.9617217564062501,0.0009765932142860002,False,2.0305,0.0,36,4.13239396011343,705.0317461793645,-9.4340416725,,False,P3m1,156,Trigonal,3m,NM,icsd-42196,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsmk,ZnS,-0.9622990758506941,0.00039927376984200005,False,2.0258,0.0,36,4.139977132245565,703.7403436138152,-9.434618991944443,,False,P3m1,156,Trigonal,3m,NM,icsd-42193,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrrz,ZnS,-0.9617357624776771,0.000962587142858,False,2.0421,0.0,28,4.138228481131274,547.5848904962562,-9.434055678571427,,False,P3m1,156,Trigonal,3m,NM,icsd-107141,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrou,ZnS,-0.962344216656249,0.000354132964286,False,2.0239,0.0,40,4.141060971932565,781.7290596531898,-9.43466413275,,False,P3m1,156,Trigonal,3m,NM,icsd-107148,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrxe,ZnS,-0.9622242404687511,0.00047410915178500005,False,2.032299999999999,0.0,32,4.140263513368803,625.5037031536903,-9.4345441565625,,False,P3m1,156,Trigonal,3m,NM,icsd-43069,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsky,ZnS,-0.9623428774062501,0.00035547221428600004,False,2.0245,0.0,20,4.138459180418014,391.1102609000953,-9.4346627935,9.38574952707762,False,P3m1,156,Trigonal,3m,NM,icsd-15740,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsbm,ZnS,-0.9621078659062501,0.000590483714285,False,2.0301,0.0,40,4.135878717029721,782.7085659514288,-9.434427782,,False,P3m1,156,Trigonal,3m,NM,icsd-37397,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrqu,ZnS,-0.9626265420880671,7.180753246771587e-05,False,1.992,0.0,44,4.140502680206261,860.0179119636547,-9.434946458181818,,False,P3m1,156,Trigonal,3m,NM,icsd-42785,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsbi,ZnS,-0.7549285563467261,0.207769793273808,False,0.0,1.0121809,24,3.9315905280839822,494.0271897235915,-9.227248472440477,,True,P3m1,156,Trigonal,3m,FM,icsd-42799,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsfv,ZnS,-0.9623006405729161,0.00039770904762,False,2.027199999999999,0.0,36,4.14042797751988,703.6637143353962,-9.434620556666665,,False,P3m1,156,Trigonal,3m,NM,icsd-42194,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfspe,ZnS,-0.962115688156249,0.000582661464285,False,2.018199999999999,0.0,40,4.140206217097838,781.890449366201,-9.43443560425,,False,P3m1,156,Trigonal,3m,NM,icsd-42780,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhdyu,ZnS,-0.961858802041169,0.000839547579365,False,1.9845000000000002,0.0107058,72,4.001714459107337,1456.1103543853246,-9.43417871813492,,False,P3m1,156,Trigonal,3m,NM,icsd-107199,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhcbt,ZnS,-0.9619335808883931,0.0007647687321430001,False,1.8885,0.007562099999999,80,3.998964907527228,1619.0128067700862,-9.434253496982143,,False,P3m1,156,Trigonal,3m,NM,icsd-107172,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhccn,ZnS,-0.962029152457838,0.000669197162697,False,2.018399999999999,0.0084977,72,4.000432561751981,1456.5769499305761,-9.434349068551589,,False,P3m1,156,Trigonal,3m,NM,icsd-107198,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bkvfn,ZnS,-0.961838825904019,0.0008595237165170001,False,1.9988000000000001,0.00042889999999900006,128,3.994435334097854,2593.357952286581,-9.434158741997768,,False,P3m1,156,Trigonal,3m,NM,icsd-107203,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmsbd,ZnS,-0.9622368147179371,0.000461534902598,False,2.0155,0.0058874,88,3.999541079378795,1780.6575298703926,-9.434556730811687,,False,P3m1,156,Trigonal,3m,NM,icsd-42824,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmsbf,ZnS,-0.9621155848315741,0.00058276478896,False,2.0198,0.0100783,88,3.99853057589585,1781.10753534158,-9.434435500925325,,False,P3m1,156,Trigonal,3m,NM,icsd-42825,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cqkdr,ZnS,-0.9504548223189491,0.012243527301587,False,2.0011,7.43e-05,36,3.978314512404247,732.3375063775716,-9.422774738412699,,False,R3m,160,Trigonal,3m,NM,icsd-42184,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqika,ZnS,-0.950469314818949,0.012229034801586,False,1.9881000000000002,7.72e-05,36,3.963820267619967,735.0153974940927,-9.422789230912699,,False,R3m,160,Trigonal,3m,NM,icsd-42187,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqgep,ZnS,-0.950462961207838,0.012235388412698,False,2.0023,2.85e-05,36,3.9784254062085243,732.3170933538738,-9.422782877301588,,False,R3m,160,Trigonal,3m,NM,icsd-42180,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqekh,ZnS,-0.950471567874504,0.012226781746031002,False,1.9919,1.7400000000000003e-05,36,3.96403091117073,734.9763397125912,-9.422791483968254,,False,R3m,160,Trigonal,3m,NM,icsd-42186,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqckc,ZnS,-0.9507823234300601,0.011916026190476001,False,1.986399999999999,6.06e-05,36,3.979843096537789,732.0562290845999,-9.423102239523809,,False,R3m,160,Trigonal,3m,NM,icsd-42179,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqiwk,ZnS,-0.9501534175967261,0.012544932023809002,False,2.0046,2.7400000000000005e-05,36,3.964783449262998,734.8368370891498,-9.422473333690476,,False,R3m,160,Trigonal,3m,NM,icsd-42185,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqlnr,ZnS,-0.9504713439856151,0.012227005634921,False,1.992499999999999,3.3600000000000004e-05,36,3.9639726273520193,734.9871463532437,-9.422791260079364,,False,R3m,160,Trigonal,3m,NM,icsd-42182,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqjuj,ZnS,-0.9507828350967261,0.011915514523808,False,1.9874,3.3e-05,36,3.979675995253303,732.0869671487895,-9.423102751190477,,False,R3m,160,Trigonal,3m,NM,icsd-42178,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
